title,link,summary,date
Mark Wood 'confident' of recovery but scans on ankle still unknown,https://www.espncricinfo.com/story/mark-wood-confident-of-recovery-but-scans-on-ankle-still-unknown-1185562,"Fast bowler was forced to leave field against Australia, and is still in a race against time to be fit for World Cup",26-May-2019
Steve Rhodes urges Shakib Al Hasan to show the World Cup why he's No. 1,https://www.espncricinfo.com/story/steve-rhodes-urges-shakib-al-hasan-to-show-the-world-cup-why-he-s-no-1-1185556,'He's back as the world's No.1 allrounder - and that's where we think he belongs. But he's got a point to prove to make sure everybody else believes that',26-May-2019
Jonny Bairstow sees positives in chaotic World Cup warm-up defeat,https://www.espncricinfo.com/story/jonny-bairstow-sees-positives-in-chaotic-world-cup-warm-up-defeat-1185544,"As injuries force England to adapt, Bairstow believes tournament favourites are ready",26-May-2019
"Stafanie Taylor, Afy Fletcher give West Indies women thumping victory",https://www.espncricinfo.com/series/wi-w-in-eng-and-ire-2019-1168009/ireland-women-vs-west-indies-women-1st-t20i-1185154/match-report,Taylor's 75 off 53 balls set the platform before the legspinner picked up 4 for 14 as Ireland were bundled out for 75,26-May-2019
James Hildreth admits to bittersweet feeling after Somerset win last Lord's final,https://www.espncricinfo.com/story/james-hildreth-admits-to-bittersweet-feeling-after-somerset-win-last-lord-s-final-1185545,Batsman who hit winning run has mixed emotions over end of an era in domestic one-day cup,26-May-2019
County Cricket Live - Championship round five,https://www.espncricinfo.com/story/county-cricket-live-championship-round-five-1185524,Follow all the action from around the County Championship with ESPNcricinfo's live blog,26-May-2019
"Amla, de Kock get going before rain washes out warm-up game",https://www.espncricinfo.com/series/world-cup-warm-up-2019-1173340/south-africa-vs-west-indies-1173349/match-report,Only 12.4 overs were possible on a stop-start day in Bristol's County Ground,26-May-2019
"Live Report - Bangladesh v Pakistan, warm-up",https://www.espncricinfo.com/series/wc-warm-up-2019-1144417/bangladesh-vs-pakistan-1173350/match-report,"Follow ESPNcricinfo's coverage of the World Cup warm-ups, featuring stats, analysis and graphics. If the blog doesn't show, please refresh the page. Oh and enjoy the game",26-May-2019
'Not the right place for me' - Jayawardene declines SLC World Cup offer,https://www.espncricinfo.com/story/not-the-right-place-for-me-mahela-jayawardene-declines-slc-world-cup-offer-1185516,"The former captain said Angelo Mathews should have been leading Sri Lanka, but he had to give up because he caved to cricket politics",26-May-2019
Crowd abuse is 'water off a duck's back' as Steven Smith arrives in England with a hundred,https://www.espncricinfo.com/story/crowd-abuse-is-water-off-a-duck-s-back-as-steven-smith-arrives-in-england-with-a-hundred-1185506,Century sends message of ominous form as hosts are given reminder of Australian's qualities in opening warm-up,25-May-2019
Kohli pleased with India's lower-order fightback,https://www.espncricinfo.com/story/virat-kohli-pleased-with-india-s-lower-order-fightback-1185505,Captain praises Hardik and Jadeja's efforts to revive a floundering innings,25-May-2019
"Tom Banton, James Hildreth lead Somerset to Royal London Cup glory",https://www.espncricinfo.com/series/royal-london-one-day-cup-2019-1166902/hampshire-vs-somerset-final-1167125/match-report,Depleted Hampshire were restricted to 244 for 8 and Somerset were rarely troubled in their chase,25-May-2019
Mark Wood to undergo 'precautionary scan' as England endure more injury scares,https://www.espncricinfo.com/story/mark-wood-to-undergo-precautionary-scan-as-england-endure-more-injury-scares-1185418,"Brace of injury worries for two fastest bowlers, as England concerns mount in lead-up to World Cup",25-May-2019
Boult and Jadeja stand out as New Zealand thump India,https://www.espncricinfo.com/series/world-cup-warm-up-2019-1173340/india-vs-new-zealand-1173348/match-report,"With everyone expecting 300-plus scores, India were bundled out for 179 in just 39.2 overs in their first warm-up game against New Zealand",25-May-2019
"Smith, Warner and bowlers stall England",https://www.espncricinfo.com/series/world-cup-warm-up-2019-1173340/england-vs-australia-1173347/match-report,"Whirlwind knocks from Buttler, Woakes keep England alive till the end before they fall short",25-May-2019
USA Cricket receives $1 billion boost to develop T20 league,https://www.espncricinfo.com/story/usa-cricket-receives-1-billion-boost-to-develop-t20-league-1185397,USA Cricket selected ACE as its strategic partner to conclude a multi-stage evaluation process that began in November 2018,25-May-2019
"Barmy Army songs? Heckling from the crowd? All welcome, says Brad Haddin",https://www.espncricinfo.com/story/barmy-army-songs-heckling-from-the-crowd-all-welcome-says-brad-haddin-1185392,Australia's fielding coach said he will be disappointed if the England fans weren't involved in the game,25-May-2019
Michael Burgess signs two-year contract with Warwickshire,https://www.espncricinfo.com/story/michael-burgess-signs-two-year-contract-with-warwickshire-1185386,Wicketkeeper-batsman to make immediate loan move after agreeing to leave Sussex,24-May-2019
Eoin Morgan mishap mars England preparations as Australia await in warm-up,https://www.espncricinfo.com/story/eoin-morgan-mishap-mars-england-preparations-as-australia-await-in-warm-up-1185383,England's smooth build-up hits a snag on eve of warm-up fixture at Southampton,24-May-2019
"No fracture for Vijay Shankar, team confident of recovery",https://www.espncricinfo.com/story/no-fracture-for-vijay-shankar-team-confident-of-recovery-1185373,The medical team will continue assessing the allrounder's progress after he left a training session midway when he was hit on the right forearm,24-May-2019
Monty Panesar opens up on mental health battles and hoping to play again,https://www.espncricinfo.com/story/monty-panesar-opens-up-on-mental-health-battles-and-hoping-to-play-again-1185363,"Former England spinner on suffering from ""paranoia/schizophrenia"" and setting the record straight with his new book",24-May-2019
'Very tough event for corruptors to come near' - ICC ACU chief,https://www.espncricinfo.com/story/very-tough-event-for-corruptors-to-come-near-icc-acu-chief-1185346,"Alex Marshall says he has written to known unscrupulous elements on ACU's radar and warned them they are ""not invited"" to the World Cup",24-May-2019
England captain Eoin Morgan sustains finger fracture after fielding accident,https://www.espncricinfo.com/story/england-captain-eoin-morgan-sustains-finger-fracture-after-fielding-accident-1185325,England captain will miss the Australia warm-up but expected to make full recovery for World Cup opener,24-May-2019
"Centurion to host Boxing Day Test, CSA announces 2019-20 fixtures",https://www.espncricinfo.com/story/centurion-to-host-boxing-day-test-csa-announces-2019-20-fixtures-1185300,"England to play four Tests, three ODIs and three T20Is before Australia arrive for limited-overs tour",24-May-2019
World Cup Central: Gavaskar calls 1985 fielding side better than current one,https://www.espncricinfo.com/story/world-cup-central-gavaskar-calls-1985-fielding-side-better-than-current-one-1185287,Catch all the World Cup buzz on the go right here,24-May-2019
"Du Plessis, Phehlukwayo and Ngidi brush aside Sri Lanka",https://www.espncricinfo.com/series/wc-warm-up-2019-1144420/south-africa-vs-sri-lanka-1173346/match-report,Dimuth Karunaratne and Angelo Mathews made fifties for Sri Lanka but they were dismissed for 251 in pursuit of 339,24-May-2019
'Wouldn't have been scoring like this if I didn't take risks' - Rohit backs his ODI method,https://www.espncricinfo.com/story/wouldn-t-have-been-scoring-like-this-if-i-didn-t-take-risks-rohit-backs-his-odi-method-1185288,India opener explains a process that worked well for him,24-May-2019
Hashmatullah Shahidi's unbeaten 74 sets up Afghanistan's win over Pakistan,https://www.espncricinfo.com/series/wc-warm-up-2019-1144417/afghanistan-vs-pakistan-1173345/match-report,Babar Azam's 112 was in vain as Afghanistan restricted Pakistan to 262 in the first innings on the back of their spin bowlers,24-May-2019
Michael Slater retains World Cup commentary role after flight altercation,https://www.espncricinfo.com/story/michael-slater-retains-world-cup-commentary-role-after-flight-altercation-1185250,ESPNcricinfo understands he was spoken to by host broadcasters and reminded of the behavioural standards all commentators must uphold,24-May-2019
Kent give Surrey a scare before match ends in a draw,https://www.espncricinfo.com/series/county-div-one-2019-1166898/kent-vs-surrey-1166925/match-report-4,"Sean Dickson, Heino Kuhn shine with the bat as task proves too great for Surrey's bowlers",23-May-2019
Sussex may rue not making more of big batting show on first day of draw,https://www.espncricinfo.com/series/county-div-2-2019-1166901/northamptonshire-vs-sussex-1166984/match-report-4,Mir Hamza takes four wickets in second innings but Northamptonshire prove stubborn,23-May-2019
PCB allows families to stay with players after Australia match,https://www.espncricinfo.com/story/pcb-allows-families-to-stay-with-players-after-australia-match-1185239,"Earlier, a new policy had stated that a player's family members who wanted to travel along with them had to make their own arrangements",23-May-2019
Who will win the World Cup? The captains have their say,https://www.espncricinfo.com/story/who-will-win-the-world-cup-the-captains-have-their-say-1185243,Is it England? Or India? Or Australia? Or is there a dark horse lurking?,23-May-2019
Hampshire seem set fair for honours after big win over Nottinghamshire,https://www.espncricinfo.com/series/county-div-one-2019-1166898/hampshire-vs-nottinghamshire-1166924/match-report-4,Isle of Wight fixture a triumph for Hants in more ways than one,23-May-2019
Virat Kohli hails Jofra Archer's 'X-factor',https://www.espncricinfo.com/story/virat-kohli-hails-jofra-archer-s-x-factor-1185238,"The India captain, however, had a word of warning for England's big-hitting batsmen, saying going gung-ho from ball one can backfire in the knockouts",23-May-2019
"Bowlers, Lizelle Lee secure series for South Africa women",https://www.espncricinfo.com/series/pak-w-in-south-africa-2019-1177010/south-africa-women-vs-pakistan-women-5th-t20i-1177022/match-report,"After Pakistan were limited to 125 for 5, the opener hit an unbeaten 75 to help the hosts ace the chase with nine wickets and nearly five overs to spare",23-May-2019
'Instead of Taunton they will be at Lord's on a bigger stage and nerves show' - Kyle Abbott,https://www.espncricinfo.com/story/instead-of-taunton-they-will-be-at-lord-s-on-a-bigger-stage-and-nerves-show-kyle-abbott-1185218,"No stranger to the big stage, former South Africa bowler believes defending champions Hampshire have the edge on Royal London Cup rivals Somerset",23-May-2019
'We've come a long way since 2015' - Jason Roy epitomises England's journey from zeroes to heroes,https://www.espncricinfo.com/story/we-ve-come-a-long-way-since-2015-jason-roy-epitomises-england-s-journey-zeroes-to-heroes-1185209,Opener says finding a way in the face of adversity is a must in international cricket,23-May-2019
Ashwin to join Nottinghamshire for second half of county season,https://www.espncricinfo.com/story/r-ashwin-to-join-nottinghamshire-for-second-half-of-county-season-1185164,He is expected to feature in six of their final seven red-ball matches starting June,23-May-2019
